id,Selling_Price,km_Driven,City_Code,State_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,Region_code,Sales_status
1827,488999,15000,19,15,3,1,1,0,18.9,1197,81.86,5,0,0
1828,225000,15000,6,5,3,1,1,0,15.6,1196,70,5,3,0
1829,350000,15000,4,13,3,1,1,0,23.95,998,67.05,5,3,0
1830,483000,15000,17,9,3,1,1,0,23.1,998,67.04,5,4,0
1831,320000,15000,14,8,3,1,1,0,20.36,1197,78.9,5,1,0
1832,650000,15000,25,7,3,1,1,0,18.6,1197,81.83,5,2,0
1833,320000,15000,11,15,3,1,1,0,24.7,796,47.3,5,0,0
1834,500000,15000,2,12,3,1,1,0,20.4,1197,81.8,5,3,0
1835,620000,15000,23,5,3,1,1,0,20.4,1194,94.93,5,3,0
1836,575000,15000,19,15,3,1,0,0,17.36,1197,81.86,5,0,0
1837,800000,15000,28,12,1,1,1,0,23.9,1582,126.2,5,3,0
1838,750000,15000,26,3,3,1,1,0,17,1198,108.5,5,1,0
1839,550000,15000,18,4,1,1,1,0,25.83,1498,99,5,3,0
1840,295000,15000,23,5,3,1,1,0,24.7,796,47.3,5,3,0
1841,366000,15000,14,8,3,1,1,0,23.95,998,67.1,5,1,0
1842,620000,15000,16,2,3,1,1,0,20.4,1194,94.93,5,2,0
1843,575000,15000,8,17,3,1,0,0,17.36,1197,81.86,5,4,0
1844,990000,15000,24,0,1,1,1,0,25.1,1248,88.5,5,3,0
1845,1405000,15000,17,9,3,1,1,0,15.8,1591,121.3,5,4,0
1846,282000,15000,9,4,3,1,1,0,24.7,796,47.3,5,3,0
1847,680000,100000,8,17,1,1,1,0,22.54,1396,88.73,5,4,1
1848,375000,100000,18,4,1,1,1,0,19.09,1405,69.01,5,3,1
1849,550000,100000,18,4,3,1,0,0,14.53,1794,138.1,5,3,1
1850,350000,100000,15,11,3,1,1,0,20.4,1197,83.11,5,5,1
1851,325000,100000,2,12,3,1,1,0,23.84,1199,84,5,3,1
1852,650000,100000,25,7,1,1,1,0,22.54,1396,88.73,5,2,1
1853,811000,100000,8,17,1,1,1,0,28.4,1248,74.02,5,4,1
1854,600000,100000,11,15,1,1,1,0,23.65,1248,88.5,5,0,1
1855,511000,100000,3,12,1,1,1,0,23.4,1248,74,5,3,1
1856,170000,100000,11,15,3,1,1,0,20.36,1197,78.9,5,0,1
1857,400000,100000,0,7,1,1,1,0,19.3,1248,73.9,5,2,1
1858,240000,100000,17,9,1,1,1,0,20,1399,68.1,5,4,1
1859,220000,100000,14,8,3,1,1,0,21.1,814,55.2,5,1,1
1860,400000,100000,17,9,3,1,0,0,16.9,1197,81.86,5,4,1
1861,525000,100000,11,15,3,1,1,0,20.14,1197,81.86,5,0,1
1862,70000,100000,28,12,1,1,1,0,16.8,1405,62,5,3,1
1863,220000,100000,11,15,1,1,1,0,20,1399,68,5,0,1
1864,525000,100000,7,16,1,1,1,0,23.4,1248,74,5,1,1
1865,550000,100000,8,17,1,1,1,0,23.4,1248,74,5,4,1
1866,220000,100000,0,7,3,1,1,0,22.74,796,47.3,5,2,0
1867,775000,100000,3,12,1,1,1,0,24.3,1248,88.5,5,3,0
1868,310000,100000,16,2,1,1,1,0,25.8,1498,98.6,5,2,0
1869,490000,100000,2,12,1,1,1,0,24.4,1120,71,5,3,0
1870,405000,100000,27,3,1,1,1,0,25.2,1248,74,5,1,0
1871,375000,100000,19,15,3,1,1,0,15,1598,105,5,0,0
1872,300000,100000,21,6,3,1,1,0,19.81,1086,68.05,5,0,0
1873,135000,100000,4,13,3,1,1,0,19.7,796,46.3,5,3,0
1874,160000,100000,6,5,1,1,1,0,14.8,1998,68,5,3,0
1875,310000,100000,19,15,3,1,1,0,19.1,1197,85.8,5,0,0
1876,600000,100000,3,12,3,1,1,0,18.6,1197,81.83,5,3,0
1877,225000,100000,8,17,3,1,1,0,19.49,1198,67.04,5,4,0
1878,200000,100000,12,1,3,1,1,0,17.5,1298,85.8,5,1,0
1879,220000,100000,13,2,1,1,1,0,21.1,1248,73.9,5,2,0
1880,210000,100000,28,12,1,1,1,0,19.1,1405,70,5,3,0
1881,500000,100000,9,4,1,1,1,0,26,1498,98.6,5,3,0
1882,730000,100000,6,5,1,1,1,0,24.3,1248,88.5,5,3,0
1883,114999,100000,28,12,3,1,1,0,19.7,796,46.3,5,3,0
1884,210000,100000,2,12,1,1,1,0,19.61,1405,70,5,3,0
1885,235000,100000,25,7,3,1,1,0,18.5,1197,80,5,2,0
1886,265000,100000,1,7,3,1,1,0,21.1,814,55.2,5,2,0
1887,400000,100000,3,12,1,1,1,0,23,1248,88.7,5,3,0
1888,360000,100000,15,11,1,1,1,0,20.5,1248,91.72,5,5,0
1889,250000,100000,15,11,1,1,1,0,23.57,1396,70,5,5,0
1890,335000,100000,12,1,1,1,1,0,20.54,1598,103.6,5,1,0
1891,206000,100000,17,9,3,1,1,0,19.81,1086,68.05,5,4,0
1892,190000,100000,22,4,3,1,1,0,21.1,814,55.2,5,3,0
1893,350000,100000,22,4,1,1,1,0,24,1120,70,5,3,0
1894,250000,100000,11,15,1,1,1,0,23.57,1396,70,5,0,0
1895,220000,100000,17,9,1,1,1,0,20,1399,68,5,4,0
1896,400000,100000,24,0,3,1,1,0,18.15,1198,82,5,3,0
1897,725000,100000,11,15,1,1,1,0,21.38,1396,88.7,5,0,0
1898,350000,100000,21,6,1,1,1,0,20.54,1598,103.6,5,0,0
1899,490000,100000,4,13,1,1,1,0,27.28,1047,69,5,3,0
1900,360000,100000,5,10,1,1,1,0,19.3,1248,73.9,5,4,0
1901,750000,100000,25,7,1,1,1,0,20.8,1461,64.1,5,2,0
1902,400000,100000,26,3,1,1,1,0,22.95,1248,74,5,1,0
1903,850000,100000,18,4,1,1,1,0,24.3,1248,88.5,5,3,0
1904,400000,100000,11,15,1,1,1,0,21.27,1396,88.76,5,0,0
1905,325000,100000,3,12,1,1,1,0,25.8,1498,98.6,5,3,0
1906,150000,100000,7,16,3,1,1,0,19.7,796,46.3,5,1,0
1907,140000,100000,8,17,1,1,1,0,19.09,1396,69,5,4,0
1908,600000,100000,8,17,1,1,1,0,26.59,1248,74,5,4,0
1909,515000,100000,14,8,1,1,1,0,25.83,1498,99,5,1,0
1910,450000,100000,25,7,1,1,1,0,25.2,1248,73.94,5,2,0
1911,700000,100000,8,17,1,1,1,0,22.54,1396,88.73,5,4,0
1912,220000,100000,1,7,3,1,1,0,23.95,998,67.05,5,2,0
1913,550000,100000,15,11,3,1,0,0,14.53,1794,138.1,5,5,0
1914,229999,100000,12,1,3,1,1,0,15.3,1596,99.6,5,1,0
1915,580000,100000,12,1,1,1,1,0,25.2,1248,74,5,1,0
1916,250000,100000,27,3,3,1,1,0,17.7,1497,78,5,1,0
1917,620000,100000,27,3,3,1,1,0,17.57,1193,88.7,5,1,0
1918,450000,100000,0,7,1,1,1,0,19.01,1461,108.45,5,2,0
1919,210000,100000,12,1,1,1,1,0,19.5,1199,75,5,1,0
1920,170000,100000,22,4,3,1,1,0,19.7,796,46.3,5,3,0
1921,250000,100000,25,7,3,1,1,0,15.2,1193,65,5,2,0
1922,390000,100000,22,4,1,1,1,0,23.4,1248,74,5,3,0
1923,350000,100000,2,12,3,1,1,0,18.9,1197,82,5,3,0
1924,375000,100000,21,6,1,1,1,0,18.1,1493,110,5,0,0
1925,360000,100000,8,17,1,1,1,0,18.3,1991,147.9,5,4,0
1926,325000,100000,18,4,1,1,1,0,22.3,1248,88.8,5,3,0
1927,509999,100000,18,4,1,1,1,0,28.4,1248,74,5,3,0
1928,371000,100000,14,8,1,1,1,0,19.3,1248,73.9,5,1,0
1929,445000,100000,18,4,1,1,1,0,25.8,1498,98.6,5,3,0
1930,400000,100000,25,7,1,1,1,0,15,1896,105,5,2,0
1931,445000,100000,19,15,1,1,1,0,25.8,1498,98.6,5,0,0
1932,400000,100000,28,12,1,1,1,0,15,1896,105,5,3,0
1933,280000,100000,9,4,1,1,1,0,19.1,1405,70,5,3,0
1934,430000,100000,16,2,3,1,1,0,15.04,1598,103.2,5,2,0
1935,300000,100000,1,7,3,1,1,0,19.81,1086,68.05,5,2,0
1936,280000,100000,7,16,3,1,1,0,20.3,998,68.05,5,1,0
1937,400000,100000,10,2,3,1,1,0,18.16,1196,86.8,5,2,0
1938,500000,100000,20,14,3,1,1,0,20.4,1197,81.8,5,0,0
1939,450000,100000,27,3,1,1,1,0,22.32,1582,126.3,5,1,0
1940,615000,10000,15,11,3,1,1,0,21.21,1197,81.8,5,5,1
1941,645000,10000,10,2,3,1,0,0,20.3,1199,84,5,2,1
1942,675000,10000,18,4,3,1,1,0,21.21,1197,81.8,5,3,1
1943,643000,10000,19,15,1,1,1,0,20.8,1493,113.4,5,0,1
1944,300000,10000,13,2,3,1,1,0,21.1,814,55.2,5,2,1
1945,550000,10000,16,2,3,1,1,0,24,1199,83.81,5,2,1
1946,600000,10000,15,11,3,1,1,0,18.6,1197,81.86,5,5,1
1947,500000,10000,7,16,3,1,1,0,20.14,1197,81.86,5,1,1
1948,681000,10000,20,14,3,1,1,0,19,1194,94.68,5,0,1
1949,720000,10000,10,2,3,1,1,0,19,1194,94.68,5,2,1
1950,800000,10000,4,13,1,1,1,0,27.4,1498,98.63,5,3,1
1951,340000,10000,0,7,3,1,1,0,25.17,799,53.3,5,2,1
1952,450000,10000,12,1,3,1,1,0,20.3,1086,68,5,1,1
1953,1100000,10000,27,3,3,1,1,0,17,1591,121.3,5,1,1
1954,600000,10000,14,8,3,1,0,0,21.21,1197,81.8,5,1,1
1955,395000,10000,21,6,3,1,1,0,25.17,799,53.3,5,0,1
1956,450000,10000,2,12,0,1,1,0,21.94,1196,61.7,5,3,1
1957,610000,10000,4,13,3,1,0,0,21.21,1197,81.8,5,3,1
1958,700000,10000,10,2,1,1,1,0,24,1186,73.97,5,2,1
1959,585000,10000,6,5,3,1,1,0,21.21,1197,81.8,5,3,1
1960,850000,10000,11,15,1,1,1,0,22.54,1396,88.76,5,0,1
1961,625000,10000,5,10,3,1,1,0,21.4,1197,83.1,5,4,1
1962,590000,10000,14,8,3,1,1,0,18.9,1197,81.86,5,1,1
1963,409999,10000,16,2,3,1,1,0,15.37,1196,73,5,2,1
1964,550000,10000,12,1,3,1,0,0,18.9,1197,81.86,5,1,1
1965,30000,10000,9,4,3,1,1,0,17.3,993,60,5,3,0
1966,325000,10000,6,5,3,1,1,0,21.1,814,55.2,5,3,0
1967,550000,10000,3,12,3,1,1,0,21.4,1197,83.1,5,3,0
1968,490000,10000,20,14,3,1,1,0,20.52,1197,81.8,5,0,0
1969,459999,10000,12,1,3,1,1,0,23.84,1199,84,5,1,0
1970,300000,10000,16,2,3,1,1,0,25.17,799,53.3,5,2,0
1971,600000,10000,15,11,3,1,1,0,18.16,1197,78.8,5,5,0
1972,390000,10000,14,8,3,1,1,0,22.5,999,67,5,1,0
1973,399000,10000,17,9,3,1,1,0,23.95,998,67.05,5,4,0
1974,114999,10000,9,4,3,1,1,0,19.7,796,46.3,5,3,0
1975,575000,10000,19,15,3,1,1,0,20.89,1197,81.8,5,0,0
1976,660000,10000,1,7,3,1,0,0,21.4,1197,83.1,5,2,0
1977,220000,10000,21,6,3,1,1,0,20.3,998,68.05,5,0,0
1978,509999,10000,26,3,3,1,1,0,21.21,1197,81.8,5,1,0
1979,400000,10000,20,14,3,1,1,0,15.37,1196,73,5,0,0
1980,486000,10000,19,15,3,1,1,0,18.9,1197,82,5,0,0
1981,835000,10000,8,17,3,1,0,0,14.84,1598,103.2,5,4,0
1982,250000,10000,6,5,3,1,1,0,21.1,814,55.2,5,3,0
1983,640000,10000,26,3,3,1,1,0,18.9,1197,81.86,5,1,0
1984,600000,10000,15,11,3,1,1,0,18.6,1197,81.83,5,5,0
1985,525000,10000,23,5,3,1,1,0,18.9,1197,81.86,5,3,0
1986,400000,10000,8,17,3,1,0,0,23.95,998,67.1,5,4,0
1987,550000,10000,19,15,3,1,1,0,20.3,1199,84,5,0,0
1988,310000,10000,3,12,3,1,1,0,24.7,796,47.3,5,3,0
1989,490000,10000,5,10,3,1,1,0,20.52,1197,81.8,5,4,0
1990,450000,10000,8,17,3,1,1,0,19.02,1198,67.05,5,4,0
1991,650000,10000,22,4,3,1,1,0,17.19,1197,81.86,5,3,0
1992,320000,10000,20,14,3,1,1,0,25.17,799,53.3,5,0,0
1993,420000,10000,9,4,3,1,1,0,15.37,1196,73,5,3,0
1994,430000,10000,0,7,3,1,1,0,23.1,998,67.04,5,2,0
1995,650000,10000,7,16,3,1,0,0,21.21,1197,81.8,5,1,0
1996,590000,10000,27,3,3,1,1,0,18.6,1197,81.86,5,1,0
1997,800000,10000,20,14,3,1,0,0,19.56,1197,81.8,5,0,0
1998,1000000,10000,6,5,3,1,1,0,17,1591,121.3,5,3,0
1999,500000,10000,1,7,3,1,1,0,21.4,1197,83.1,5,2,0
2000,550000,10000,8,17,3,1,0,0,18.9,1197,81.86,5,4,0
2001,1140000,10000,13,2,1,1,0,0,21.5,1497,108.5,5,2,0
2002,300000,10000,1,7,3,1,1,0,20.51,998,67.04,5,2,0
2003,500000,10000,11,15,3,1,1,0,19.02,1198,67.05,5,0,0
2004,565000,10000,9,4,3,1,0,0,20.3,1086,68,5,3,0
2005,892000,10000,20,14,1,1,1,0,24.3,1248,88.5,5,0,0
2006,400000,10000,15,11,3,1,1,0,19.83,1198,67,5,5,0
2007,500000,10000,7,16,3,1,1,0,20.89,1197,81.8,5,1,0
2008,500000,10000,2,12,3,1,1,0,20.89,1197,81.8,5,3,0
2009,350000,10000,9,4,3,1,1,0,23.95,998,67.05,5,3,0
2010,470000,10000,18,4,3,1,1,0,18.9,1197,82,5,3,0
2011,550000,10000,16,2,3,1,1,0,20.3,1199,84,5,2,0
2012,400000,10000,1,7,3,1,1,0,18.6,1197,81.83,5,2,0
2013,579000,10000,11,15,3,1,1,0,21.4,1197,83.1,5,0,0
2014,754000,10000,26,3,1,1,1,0,28.4,1248,74.02,5,1,0
2015,737000,10000,11,15,3,1,0,0,18.76,1462,103.26,5,0,0
2016,585000,10000,20,14,3,1,1,0,18.78,999,75,5,0,0
2017,556000,10000,5,10,3,1,1,0,21.01,1197,81.8,5,4,0
2018,580000,10000,15,11,3,1,1,0,23.1,998,67.04,5,5,0
2019,550000,10000,27,3,3,1,1,0,18.9,1197,81.86,5,1,0
2020,650000,10000,10,2,1,1,1,0,22.54,1396,88.73,5,2,0
2021,450000,10000,26,3,3,1,0,0,23.1,998,67.04,5,1,0
2022,610000,10000,26,3,3,1,1,0,18.9,1197,81.86,5,1,0
2023,290000,10000,21,6,3,1,1,0,25.17,799,53.3,5,0,0
2024,470000,10000,8,17,3,1,1,0,18.9,1197,82,5,4,0
2025,1520000,10000,24,0,3,1,1,0,16,1368,160,5,3,0
2026,250000,10000,2,12,3,1,1,0,22.7,799,53.64,5,3,0
2027,675000,10000,12,1,3,1,1,0,21.21,1197,81.8,5,1,0
2028,300000,10000,24,0,3,1,1,0,21.1,814,55.2,5,3,0
2029,390000,10000,11,15,3,1,1,0,23.95,998,67.05,5,0,0
2030,600000,10000,5,10,3,1,0,0,21.21,1197,81.8,5,4,0
2031,745000,10000,19,15,3,1,0,0,21.4,1197,83.1,5,0,0
2032,725000,110000,9,4,1,1,1,0,22.54,1396,88.73,5,3,1
2033,340000,110000,14,8,1,1,1,0,19.3,1248,73.9,5,1,1
2034,340000,110000,15,11,3,1,1,0,17.57,1193,88.7,5,5,1
2035,196000,110000,2,12,3,1,1,0,18.9,998,67.1,5,3,1
2036,420000,110000,25,7,1,1,1,0,24.7,1047,69,5,2,1
2037,150000,110000,4,13,1,1,1,0,25.44,936,57.6,5,3,1
2038,600000,110000,8,17,1,1,1,0,26.21,1248,88.5,5,4,1
2039,130000,110000,14,8,3,1,1,0,16.2,995,62.1,5,1,1
2040,150000,110000,7,16,1,1,1,0,22.3,1248,74,5,1,1
2041,509999,110000,16,2,1,1,1,0,23.4,1248,74,5,2,1
2042,400000,110000,2,12,1,1,1,0,24,1120,70,5,3,1
2043,250000,110000,3,12,3,1,1,0,16.95,1498,97.7,5,3,1
2044,160000,110000,7,16,1,1,1,0,19.4,1405,70,5,1,1
2045,470000,110000,27,3,1,1,1,0,26.59,1248,74,5,1,1
2046,250000,110000,14,8,1,1,1,0,25,1396,69,5,1,1
2047,590000,110000,5,10,1,1,1,0,27.39,1248,74,5,4,0
2048,475000,110000,22,4,1,1,1,0,23.2,1248,73.94,5,3,0
2049,360000,110000,9,4,1,1,1,0,23,1248,88.7,5,3,0
2050,260000,110000,2,12,1,1,1,0,21.03,1461,65,5,3,0
2051,250000,110000,20,14,3,1,1,0,21.1,814,55.2,5,0,0
2052,525000,110000,12,1,1,1,1,0,23.4,1248,74,5,1,0
2053,85000,110000,5,10,3,1,1,0,18.9,998,67.1,5,4,0
2054,400000,110000,15,11,1,1,1,0,24.4,1120,71,5,5,0
2055,225000,110000,3,12,3,1,1,0,19.81,1086,68.05,5,3,0
2056,110000,110000,5,10,3,1,1,0,18.9,998,67.1,5,4,0
2057,265000,110000,13,2,3,1,1,0,23.95,998,67.05,5,2,0
2058,530000,110000,14,8,1,1,1,0,25.8,1498,98.6,5,1,0
2059,229999,110000,12,1,3,1,1,0,19.4,1198,86.8,5,1,0
2060,240000,110000,18,4,1,1,1,0,18.1,1493,110,5,3,0
2061,400000,110000,3,12,0,1,1,0,26.6,998,58.16,5,3,0
2062,610000,110000,17,9,1,1,1,0,24.3,1248,88.5,5,4,0
2063,210000,110000,6,5,3,1,1,0,20.36,1197,78.9,5,3,0
2064,813000,110000,21,6,1,1,1,0,24.3,1248,88.5,5,0,0
2065,110000,110000,7,16,3,1,1,0,18.06,1198,75,5,1,0
2066,275000,110000,5,10,1,1,1,0,19.1,1405,70,5,4,0
2067,190000,110000,18,4,3,1,1,0,15.37,1196,73,5,3,0
2068,700000,110000,2,12,1,1,1,0,26,1498,98.6,5,3,0
2069,620000,110000,4,13,1,1,1,0,22.54,1396,88.73,5,3,0
2070,350000,110000,14,8,3,1,1,0,16.95,1498,97.7,5,1,0
2071,150000,110000,13,2,3,1,1,0,15,1586,104.68,5,2,0
2072,270000,110000,22,4,1,1,1,0,19.3,1248,73.9,5,3,0
2073,500000,110000,23,5,1,1,1,0,26,1498,98.6,5,3,0
2074,550000,110000,26,3,1,1,1,0,26.59,1248,74,5,1,0
2075,190000,110000,20,14,1,1,1,0,21,1199,75,5,0,0
2076,160000,110000,16,2,3,1,1,0,19.7,796,46.3,5,2,0
2077,610000,110000,6,5,1,1,1,0,24.3,1248,88.5,5,3,0
2078,300000,110000,6,5,3,1,1,0,20.51,998,67.04,5,3,0
2079,350000,110000,8,17,1,1,1,0,23,1396,90,5,4,0
2080,660000,110000,1,7,1,1,1,0,21.19,1396,88.73,5,2,0
2081,340000,110000,6,5,1,1,1,0,23,1396,90,5,3,0
2082,142000,110000,7,16,3,1,1,0,20.36,1197,78.9,5,1,0
2083,1200000,110000,21,6,1,1,0,0,17.11,1968,174.33,5,0,0
2084,300000,110000,0,7,3,1,1,0,17.6,1496,88.73,5,2,0
2085,530000,110000,18,4,1,1,1,0,21.64,1461,84.8,5,3,0
2086,1000000,110000,5,10,1,1,1,0,20.45,1461,83.8,5,4,0
2087,440000,110000,20,14,1,1,1,0,26.59,1248,74,5,0,0
2088,551000,110000,21,6,1,1,1,0,22.77,1498,98.59,5,0,0
2089,900000,110000,19,15,1,1,1,0,19.67,1582,126.2,5,0,0
2090,250000,110000,8,17,1,1,1,0,20.8,1461,65,5,4,0
2091,142000,110000,14,8,3,1,1,0,20.36,1197,78.9,5,1,0
2092,220000,110000,8,17,1,1,1,0,20,1399,68,5,4,0
2093,250000,110000,16,2,1,1,1,0,20,1399,68.1,5,2,0
2094,150000,110000,1,7,3,1,1,0,0,1086,62,5,2,0
2095,640000,110000,10,2,1,1,1,0,25.2,1248,74,5,2,0
2096,280000,110000,18,4,3,1,1,0,20.51,998,67.04,5,3,0
2097,240000,110000,9,4,1,1,1,0,20.54,1598,103.6,5,3,0
2098,200000,110000,22,4,1,1,1,0,17,1405,71,5,3,0
2099,450000,110000,21,6,3,1,1,0,16.47,1198,73.9,5,0,0
2100,210000,110000,24,0,1,1,1,0,17.8,1399,68,5,3,0
2101,320000,110000,21,6,3,1,1,0,18.5,1197,82.85,5,0,0
2102,1149000,5000,21,6,3,1,1,0,17,1591,121.3,5,0,1
2103,2100000,5000,27,3,3,1,0,0,16,1368,160.77,5,1,1
2104,720000,5000,19,15,3,1,1,0,18.6,1197,81.86,5,0,1
2105,830000,5000,10,2,3,1,0,0,21.4,1197,83.1,5,2,1
2106,750000,5000,9,4,1,1,1,0,24.3,1248,88.5,5,3,1
2107,430000,5000,3,12,3,1,1,0,20.51,998,67.04,5,3,1
2108,675000,5000,16,2,3,1,1,0,21.21,1197,81.8,5,2,1
2109,675000,5000,27,3,3,1,0,0,21.4,1197,83.1,5,1,1
2110,650000,5000,6,5,3,1,1,0,18.16,1196,86.8,5,3,1
2111,600000,5000,10,2,3,1,1,0,20.14,1197,81.86,5,2,1
2112,630000,5000,8,17,3,1,1,0,21.01,1197,81.8,5,4,1
2113,675000,5000,18,4,3,1,0,0,20.7,1197,81.86,5,3,1
2114,450000,5000,10,2,3,1,1,0,23.84,1199,84,5,2,1
2115,800000,5000,2,12,3,1,1,0,17.19,1197,81.86,5,3,1
2116,550000,5000,13,2,3,1,1,0,22,1197,81.8,5,2,1
2117,1594000,5000,24,0,1,1,1,0,21.43,1364,86.79,5,3,1
2118,1350000,5000,12,1,3,1,0,0,14.8,1591,121.3,5,1,0
2119,610000,5000,22,4,3,1,1,0,21.21,1197,81.8,5,3,0
2120,950000,5000,27,3,3,1,0,0,17,1198,108.5,5,1,0
2121,380000,5000,10,2,3,1,1,0,23.01,999,67,5,2,0
2122,499000,5000,25,7,3,1,0,0,20.3,1086,68,5,2,0
2123,570000,5000,28,12,3,1,1,0,18.78,999,75,5,3,0
2124,750000,5000,1,7,1,1,1,0,24.3,1248,88.5,5,2,0
2125,630000,5000,18,4,3,1,1,0,18.6,1197,81.86,5,3,0
2126,350000,5000,14,8,3,1,1,0,22.05,796,47.3,5,1,0
2127,399000,5000,21,6,0,1,1,0,21.94,1196,61.7,5,0,0
2128,550000,5000,10,2,3,1,1,0,22,1197,81.8,5,2,0
2129,459999,5000,24,0,3,1,1,0,20.51,998,67.04,5,3,0
2130,300000,5000,20,14,3,1,1,0,22.74,796,47.3,5,0,0
2131,1227000,5000,15,11,3,1,0,0,18,1497,117.6,5,5,0
2132,600000,5000,15,11,3,1,1,0,18.9,1197,81.86,5,5,0
2133,700000,5000,8,17,3,1,1,0,23.87,1197,88.5,5,4,0
2134,808000,5000,0,7,3,1,1,0,18.24,999,108.6,5,2,0
2135,675000,5000,24,0,3,1,1,0,18.6,1197,81.83,5,3,0
2136,1227000,5000,19,15,3,1,0,0,18,1497,117.6,5,0,0
2137,509999,5000,18,4,3,1,1,0,20.3,1086,68,5,3,0
2138,500000,5000,28,12,3,1,1,0,20.3,1086,68,5,3,0
2139,350000,5000,11,15,3,1,1,0,22.05,796,47.3,5,0,0
2140,469000,5000,25,7,3,1,1,0,21.79,998,67.05,5,2,0
2141,600000,5000,24,0,3,1,0,0,20.89,1197,81.8,5,3,0
2142,670000,5000,20,14,3,1,1,0,19.5,1199,88.76,5,0,0
2143,562000,5000,24,0,3,1,1,0,18.9,1197,81.86,5,3,0
2144,711000,5000,19,15,3,1,1,0,21.4,1197,83.1,5,0,0
2145,570000,5000,27,3,3,1,1,0,21.21,1197,81.8,5,1,0
2146,600000,5000,5,10,3,1,1,0,20.14,1197,81.86,5,4,0
2147,537000,5000,0,7,3,1,1,0,17,1198,108.5,5,2,0
2148,578000,5000,9,4,3,1,1,0,21.21,1197,81.8,5,3,0
2149,830000,5000,25,7,3,1,0,0,21.4,1197,83.1,5,2,0
2150,675000,5000,16,2,3,1,1,0,21.21,1197,81.8,5,2,0
2151,600000,5000,6,5,3,1,1,0,21.21,1197,81.8,5,3,0
2152,500000,5000,0,7,3,1,1,0,20.3,1086,68,5,2,0
2153,600000,5000,2,12,3,1,1,0,21.21,1197,81.8,5,3,0
2154,360000,5000,0,7,3,1,1,0,22.05,796,47.3,5,2,0
2155,285000,5000,14,8,3,1,1,0,25.17,799,53.3,5,1,0
2156,528000,5000,26,3,3,1,1,0,18.9,1197,81.86,5,1,0
2157,975000,5000,18,4,1,1,1,0,25.1,1248,88.5,5,3,0
2158,1149000,5000,4,13,3,1,1,0,17,1591,121.3,5,3,0
2159,600000,5000,11,15,3,1,0,0,20.89,1197,81.8,5,0,0
2160,975000,5000,25,7,1,1,1,0,25.1,1248,88.5,5,2,0
2161,500000,5000,3,12,3,1,0,0,23.84,1199,84,5,3,0
2162,2100000,5000,25,7,3,1,0,0,16,1368,160.77,5,2,0
2163,540000,5000,12,1,3,1,0,0,20.52,1197,81.8,5,1,0
2164,500000,5000,5,10,3,1,1,0,23.84,1199,84,5,4,0
2165,475000,5000,28,12,3,1,0,0,21.7,998,67,5,3,0
2166,475000,5000,1,7,3,1,0,0,21.7,998,67,5,2,0
2167,96000,175000,5,10,2,1,1,0,17.3,1061,57.5,5,4,1
2168,370000,140000,25,7,0,1,1,0,21.94,1196,61.7,5,2,1
2169,300000,300000,5,10,2,1,1,0,26.2,998,58.2,5,4,0
2170,160000,66444,5,10,2,1,1,0,26.2,998,58.2,5,4,0
2171,185000,170000,0,7,0,1,1,0,11.88,1086,62.1,5,2,0
2172,200000,137000,27,3,0,1,1,0,26.2,998,58.2,5,1,0
2173,220000,270000,21,6,0,1,1,0,21.94,1196,61.7,5,0,0
2174,275000,48000,9,4,0,1,1,0,13.2,1495,93.7,5,3,0
2175,330000,47370,22,4,0,1,1,0,21.94,1196,63,5,3,0
2176,370000,16000,3,12,0,1,1,0,33,796,47.3,5,3,0
2177,275000,55000,5,10,2,1,1,0,14.4,998,61.7,5,4,0
2178,300000,85000,25,7,2,1,1,0,13.45,1086,62.1,5,2,0
2179,225000,127000,20,14,1,1,1,0,23,1396,90,5,0,1
2180,200000,169000,9,4,1,1,1,0,20,1399,68.1,5,3,1
2181,450000,170000,2,12,1,1,1,0,20.54,1598,103.6,5,3,1
2182,451999,69000,7,16,1,1,1,0,21.9,1396,88.76,5,1,1
2183,1100000,37000,7,16,1,1,1,0,19.67,1582,126.2,5,1,1
2184,170000,162500,24,0,1,1,1,0,19.4,1405,70,5,3,1
2185,800000,39000,14,8,1,1,1,0,22.54,1396,88.73,5,1,1
2186,530000,92500,11,15,1,1,1,0,22.32,1582,126.3,5,0,1
2187,4600000,7976,15,11,1,1,0,0,17.9,2143,170,5,5,1
2188,520000,29000,16,2,1,1,1,0,24,1186,73.97,5,2,1
2189,275000,45000,28,12,1,1,1,0,23.08,1461,63.1,5,3,1
2190,1100000,67000,24,0,1,1,0,0,17.01,1582,126.2,5,3,1
2191,950000,45000,19,15,1,1,1,0,21.38,1396,88.7,5,0,1
2192,450000,67000,23,5,1,1,1,0,23.59,1364,67.1,5,3,1
2193,560000,119000,28,12,1,1,1,0,23.9,1582,126.2,5,3,1
2194,409999,45000,21,6,1,1,1,0,23.59,1364,67.06,5,0,1
2195,1600000,14000,2,12,1,1,1,0,17.1,1956,170,5,3,1
2196,850000,58000,24,0,1,1,1,0,19.67,1582,126.2,5,3,1
2197,525000,75000,28,12,1,1,0,0,22.32,1582,126.3,5,3,1
2198,350000,52000,15,11,1,1,1,0,19.09,1405,69.01,5,5,1
2199,335000,135000,21,6,1,1,1,0,21.9,1396,88.76,5,0,1
2200,900000,168000,8,17,1,1,1,0,20.6,1968,141,5,4,1
2201,240000,55000,22,4,1,1,1,0,25.44,936,56.3,5,3,1
